Datetime,Open,High,Low,Close,Adj Close,Volume
2024-01-05 09:57:00,2054.199951171875,2054.199951171875,2053.39990234375,2053.60009765625,2053.60009765625,310
2024-01-05 09:58:00,2053.60009765625,2054.199951171875,2053.199951171875,2054.10009765625,2054.10009765625,215
2024-01-05 09:59:00,2054.10009765625,2054.39990234375,2053.300048828125,2054.199951171875,2054.199951171875,267
2024-01-05 10:00:00,2054.199951171875,2062.5,2054.199951171875,2059.89990234375,2059.89990234375,3806
2024-01-05 10:01:00,2060.0,2064.39990234375,2060.0,2063.699951171875,2063.699951171875,2100
2024-01-05 10:02:00,2063.60009765625,2065.699951171875,2063.60009765625,2064.89990234375,2064.89990234375,2006
2024-01-05 10:03:00,2064.89990234375,2066.300048828125,2062.89990234375,2064.0,2064.0,1443
2024-01-05 10:04:00,2063.89990234375,2065.5,2063.10009765625,2064.60009765625,2064.60009765625,1196
2024-01-05 10:05:00,2064.699951171875,2065.199951171875,2063.60009765625,2065.199951171875,2065.199951171875,1024
2024-01-05 10:06:00,2065.199951171875,2066.699951171875,2064.5,2064.699951171875,2064.699951171875,1224
2024-01-05 10:07:00,2064.800048828125,2066.5,2064.60009765625,2066.10009765625,2066.10009765625,957
2024-01-05 10:08:00,2066.0,2066.800048828125,2065.0,2065.300048828125,2065.300048828125,742
2024-01-05 10:09:00,2065.199951171875,2067.800048828125,2064.39990234375,2067.5,2067.5,960
2024-01-05 10:10:00,2067.60009765625,2070.0,2067.39990234375,2069.10009765625,2069.10009765625,1565
2024-01-05 10:11:00,2069.0,2070.39990234375,2068.800048828125,2069.39990234375,2069.39990234375,1211
2024-01-05 10:12:00,2069.300048828125,2070.60009765625,2068.60009765625,2069.699951171875,2069.699951171875,966
2024-01-05 10:13:00,2069.699951171875,2069.800048828125,2067.89990234375,2068.10009765625,2068.10009765625,1066
2024-01-05 10:14:00,2068.199951171875,2068.89990234375,2067.199951171875,2067.300048828125,2067.300048828125,672
2024-01-05 10:15:00,2067.39990234375,2068.10009765625,2065.39990234375,2065.60009765625,2065.60009765625,1000
2024-01-05 10:16:00,2065.5,2065.699951171875,2064.699951171875,2065.10009765625,2065.10009765625,743
2024-01-05 10:17:00,2065.0,2066.39990234375,2064.699951171875,2065.10009765625,2065.10009765625,669
2024-01-05 10:18:00,2065.0,2066.199951171875,2065.0,2065.60009765625,2065.60009765625,354
2024-01-05 10:19:00,2065.699951171875,2066.699951171875,2064.89990234375,2066.0,2066.0,568
2024-01-05 10:20:00,2065.89990234375,2066.60009765625,2064.699951171875,2065.10009765625,2065.10009765625,545
2024-01-05 10:21:00,2065.10009765625,2067.89990234375,2065.10009765625,2067.199951171875,2067.199951171875,489
2024-01-05 10:22:00,2067.10009765625,2068.89990234375,2067.0,2068.5,2068.5,567
2024-01-05 10:23:00,2068.5,2070.10009765625,2068.39990234375,2069.5,2069.5,645
2024-01-05 10:24:00,2069.39990234375,2071.10009765625,2069.300048828125,2070.300048828125,2070.300048828125,655
2024-01-05 10:25:00,2070.39990234375,2070.89990234375,2070.0,2070.800048828125,2070.800048828125,460
2024-01-05 10:26:00,2070.800048828125,2071.10009765625,2069.0,2069.0,2069.0,551
2024-01-05 10:27:00,2069.10009765625,2069.39990234375,2068.199951171875,2068.39990234375,2068.39990234375,437
2024-01-05 10:28:00,2068.60009765625,2069.0,2067.89990234375,2067.89990234375,2067.89990234375,740
2024-01-05 10:29:00,2068.0,2068.10009765625,2066.60009765625,2066.800048828125,2066.800048828125,428
2024-01-05 10:30:00,2066.699951171875,2067.39990234375,2065.199951171875,2066.0,2066.0,410
2024-01-05 10:31:00,2066.10009765625,2067.800048828125,2066.10009765625,2067.300048828125,2067.300048828125,530
2024-01-05 10:32:00,2067.199951171875,2068.60009765625,2066.89990234375,2068.10009765625,2068.10009765625,509
2024-01-05 10:33:00,2068.0,2068.89990234375,2067.60009765625,2068.39990234375,2068.39990234375,397
2024-01-05 10:34:00,2068.300048828125,2069.699951171875,2068.10009765625,2068.89990234375,2068.89990234375,437
2024-01-05 10:35:00,2068.89990234375,2069.10009765625,2067.89990234375,2068.199951171875,2068.199951171875,273
2024-01-05 10:36:00,2068.10009765625,2069.199951171875,2067.89990234375,2068.60009765625,2068.60009765625,635
2024-01-05 10:37:00,2068.5,2068.89990234375,2068.0,2068.199951171875,2068.199951171875,238
2024-01-05 10:38:00,2068.300048828125,2068.89990234375,2067.800048828125,2068.89990234375,2068.89990234375,395
2024-01-05 10:39:00,2068.89990234375,2069.800048828125,2068.0,2068.10009765625,2068.10009765625,323
2024-01-05 10:40:00,2068.199951171875,2068.60009765625,2067.60009765625,2068.300048828125,2068.300048828125,433
2024-01-05 10:41:00,2068.300048828125,2068.39990234375,2067.39990234375,2068.0,2068.0,281
2024-01-05 10:42:00,2067.89990234375,2069.60009765625,2067.800048828125,2069.10009765625,2069.10009765625,361
2024-01-05 10:43:00,2069.0,2069.10009765625,2067.699951171875,2068.0,2068.0,217
2024-01-05 10:44:00,2068.199951171875,2068.5,2067.699951171875,2067.800048828125,2067.800048828125,160
2024-01-05 10:45:00,2067.699951171875,2068.300048828125,2067.39990234375,2067.800048828125,2067.800048828125,201
2024-01-05 10:46:00,2067.800048828125,2067.800048828125,2066.60009765625,2066.699951171875,2066.699951171875,317
2024-01-05 10:47:00,2066.800048828125,2066.89990234375,2065.199951171875,2065.5,2065.5,541
2024-01-05 10:48:00,2065.5,2065.89990234375,2064.39990234375,2064.800048828125,2064.800048828125,434
2024-01-05 10:49:00,2064.89990234375,2065.39990234375,2064.300048828125,2064.60009765625,2064.60009765625,225
2024-01-05 10:50:00,2064.60009765625,2064.800048828125,2064.0,2064.199951171875,2064.199951171875,291
2024-01-05 10:51:00,2064.199951171875,2065.300048828125,2063.89990234375,2064.699951171875,2064.699951171875,195
2024-01-05 10:52:00,2064.800048828125,2065.199951171875,2064.60009765625,2065.199951171875,2065.199951171875,319
2024-01-05 10:53:00,2065.10009765625,2065.300048828125,2064.5,2064.60009765625,2064.60009765625,214
2024-01-05 10:54:00,2064.699951171875,2065.0,2064.10009765625,2064.699951171875,2064.699951171875,304
2024-01-05 10:55:00,2064.699951171875,2064.800048828125,2063.39990234375,2063.800048828125,2063.800048828125,258
2024-01-05 10:56:00,2063.89990234375,2063.89990234375,2062.199951171875,2062.300048828125,2062.300048828125,515
2024-01-05 10:57:00,2062.39990234375,2062.39990234375,2061.5,2062.0,2062.0,407
2024-01-05 10:58:00,2062.0,2062.199951171875,2061.800048828125,2062.0,2062.0,187
2024-01-05 10:59:00,2062.10009765625,2062.10009765625,2061.300048828125,2061.89990234375,2061.89990234375,339
2024-01-05 11:00:00,2061.800048828125,2062.0,2061.199951171875,2061.60009765625,2061.60009765625,363
2024-01-05 11:01:00,2061.5,2062.199951171875,2061.199951171875,2062.0,2062.0,320
2024-01-05 11:02:00,2062.0,2062.800048828125,2061.699951171875,2062.60009765625,2062.60009765625,336
2024-01-05 11:03:00,2062.5,2062.5,2061.39990234375,2061.60009765625,2061.60009765625,187
2024-01-05 11:04:00,2061.5,2061.60009765625,2060.0,2060.39990234375,2060.39990234375,390
2024-01-05 11:05:00,2060.300048828125,2061.0,2060.0,2060.39990234375,2060.39990234375,187
2024-01-05 11:06:00,2060.39990234375,2060.5,2060.10009765625,2060.39990234375,2060.39990234375,171
2024-01-05 11:07:00,2060.5,2060.699951171875,2059.699951171875,2060.10009765625,2060.10009765625,217
2024-01-05 11:08:00,2060.199951171875,2060.300048828125,2058.89990234375,2059.5,2059.5,279
2024-01-05 11:09:00,2059.5,2060.800048828125,2059.39990234375,2060.5,2060.5,235
2024-01-05 11:10:00,2060.60009765625,2060.60009765625,2059.60009765625,2060.0,2060.0,155
2024-01-05 11:11:00,2060.199951171875,2062.199951171875,2060.199951171875,2062.199951171875,2062.199951171875,392
2024-01-05 11:12:00,2062.199951171875,2062.89990234375,2062.0,2062.0,2062.0,289
2024-01-05 11:13:00,2062.0,2063.300048828125,2061.800048828125,2063.199951171875,2063.199951171875,219
2024-01-05 11:14:00,2063.199951171875,2063.199951171875,2062.39990234375,2062.800048828125,2062.800048828125,132
2024-01-05 11:15:00,2062.699951171875,2063.10009765625,2062.39990234375,2062.5,2062.5,175
2024-01-05 11:16:00,2062.39990234375,2063.199951171875,2062.300048828125,2062.60009765625,2062.60009765625,148
2024-01-05 11:17:00,2062.5,2062.5,2061.0,2061.10009765625,2061.10009765625,199
2024-01-05 11:18:00,2061.199951171875,2061.39990234375,2060.699951171875,2060.89990234375,2060.89990234375,132
2024-01-05 11:19:00,2061.0,2061.0,2059.699951171875,2059.800048828125,2059.800048828125,193
2024-01-05 11:20:00,2059.89990234375,2059.89990234375,2058.5,2059.199951171875,2059.199951171875,443
2024-01-05 11:21:00,2059.0,2059.300048828125,2058.300048828125,2058.39990234375,2058.39990234375,238
2024-01-05 11:22:00,2058.39990234375,2059.0,2058.300048828125,2058.39990234375,2058.39990234375,313
2024-01-05 11:23:00,2058.39990234375,2058.800048828125,2057.699951171875,2057.800048828125,2057.800048828125,225
2024-01-05 11:24:00,2057.699951171875,2058.300048828125,2057.5,2058.10009765625,2058.10009765625,153
2024-01-05 11:25:00,2058.199951171875,2058.699951171875,2057.89990234375,2057.89990234375,2057.89990234375,227
2024-01-05 11:26:00,2057.89990234375,2058.699951171875,2057.800048828125,2058.199951171875,2058.199951171875,236
2024-01-05 11:27:00,2058.10009765625,2058.5,2057.89990234375,2057.89990234375,2057.89990234375,150
2024-01-05 11:28:00,2057.89990234375,2057.89990234375,2056.800048828125,2057.10009765625,2057.10009765625,235
2024-01-05 11:29:00,2057.199951171875,2057.5,2056.60009765625,2057.39990234375,2057.39990234375,230
2024-01-05 11:30:00,2057.39990234375,2058.5,2057.300048828125,2058.39990234375,2058.39990234375,375
2024-01-05 11:31:00,2058.300048828125,2058.300048828125,2057.10009765625,2057.10009765625,2057.10009765625,157
2024-01-05 11:32:00,2057.300048828125,2057.89990234375,2057.300048828125,2057.89990234375,2057.89990234375,149
2024-01-05 11:33:00,2057.800048828125,2058.300048828125,2057.5,2058.300048828125,2058.300048828125,167
2024-01-05 11:34:00,2058.199951171875,2058.800048828125,2057.699951171875,2058.60009765625,2058.60009765625,129
2024-01-05 11:35:00,2058.5,2058.699951171875,2057.800048828125,2058.199951171875,2058.199951171875,144
2024-01-05 11:36:00,2058.10009765625,2058.199951171875,2057.800048828125,2058.0,2058.0,277
2024-01-05 11:37:00,2058.10009765625,2058.5,2057.5,2057.699951171875,2057.699951171875,118
2024-01-05 11:38:00,2057.5,2058.60009765625,2057.39990234375,2058.60009765625,2058.60009765625,104
2024-01-05 11:39:00,2058.5,2058.60009765625,2057.89990234375,2058.5,2058.5,133
2024-01-05 11:40:00,2058.5,2058.800048828125,2058.10009765625,2058.300048828125,2058.300048828125,89
2024-01-05 11:41:00,2058.199951171875,2058.39990234375,2057.800048828125,2057.800048828125,2057.800048828125,109
2024-01-05 11:42:00,2057.800048828125,2058.5,2057.800048828125,2058.300048828125,2058.300048828125,125
2024-01-05 11:43:00,2058.300048828125,2058.300048828125,2057.0,2057.10009765625,2057.10009765625,112
2024-01-05 11:44:00,2057.10009765625,2057.60009765625,2057.10009765625,2057.199951171875,2057.199951171875,87
2024-01-05 11:45:00,2057.199951171875,2057.89990234375,2057.10009765625,2057.5,2057.5,79
2024-01-05 11:46:00,2057.5,2057.5,2056.800048828125,2057.0,2057.0,114
2024-01-05 11:47:00,2056.89990234375,2057.0,2055.199951171875,2055.199951171875,2055.199951171875,382
2024-01-05 11:48:00,2055.199951171875,2055.5,2054.699951171875,2055.10009765625,2055.10009765625,342
2024-01-05 11:49:00,2055.10009765625,2055.5,2054.800048828125,2054.89990234375,2054.89990234375,155
2024-01-05 11:50:00,2054.89990234375,2055.300048828125,2054.699951171875,2055.10009765625,2055.10009765625,244
2024-01-05 11:51:00,2055.10009765625,2055.39990234375,2054.800048828125,2055.39990234375,2055.39990234375,176
2024-01-05 11:52:00,2055.199951171875,2055.300048828125,2054.800048828125,2055.0,2055.0,126
2024-01-05 11:53:00,2055.10009765625,2055.300048828125,2054.300048828125,2054.800048828125,2054.800048828125,166
2024-01-05 11:54:00,2054.800048828125,2054.800048828125,2054.300048828125,2054.39990234375,2054.39990234375,153
2024-01-05 11:55:00,2054.39990234375,2054.5,2053.199951171875,2053.300048828125,2053.300048828125,458
2024-01-05 11:56:00,2053.199951171875,2053.800048828125,2052.60009765625,2052.699951171875,2052.699951171875,273
2024-01-05 11:57:00,2052.699951171875,2053.0,2051.60009765625,2051.800048828125,2051.800048828125,693
2024-01-05 11:58:00,2051.699951171875,2052.10009765625,2051.10009765625,2051.10009765625,2051.10009765625,544
2024-01-05 11:59:00,2051.10009765625,2051.89990234375,2050.89990234375,2051.800048828125,2051.800048828125,439
2024-01-05 12:00:00,2051.89990234375,2051.89990234375,2051.199951171875,2051.300048828125,2051.300048828125,291
2024-01-05 12:01:00,2051.300048828125,2051.60009765625,2050.5,2050.60009765625,2050.60009765625,302
2024-01-05 12:02:00,2050.5,2051.10009765625,2050.199951171875,2051.0,2051.0,377
2024-01-05 12:03:00,2051.0,2051.699951171875,2050.699951171875,2051.199951171875,2051.199951171875,402
2024-01-05 12:04:00,2051.10009765625,2051.60009765625,2051.10009765625,2051.199951171875,2051.199951171875,224
2024-01-05 12:05:00,2051.10009765625,2051.300048828125,2050.699951171875,2051.199951171875,2051.199951171875,297
2024-01-05 12:06:00,2051.300048828125,2052.0,2051.10009765625,2051.39990234375,2051.39990234375,316
2024-01-05 12:07:00,2051.5,2052.199951171875,2051.300048828125,2051.39990234375,2051.39990234375,226
2024-01-05 12:08:00,2051.39990234375,2051.39990234375,2050.5,2050.60009765625,2050.60009765625,140
2024-01-05 12:09:00,2050.60009765625,2050.60009765625,2049.10009765625,2049.10009765625,2049.10009765625,561
2024-01-05 12:10:00,2049.10009765625,2049.300048828125,2047.800048828125,2048.5,2048.5,782
2024-01-05 12:11:00,2048.5,2049.60009765625,2047.9000244140625,2049.39990234375,2049.39990234375,364
2024-01-05 12:12:00,2049.39990234375,2049.89990234375,2049.10009765625,2049.300048828125,2049.300048828125,255
2024-01-05 12:13:00,2049.300048828125,2050.300048828125,2049.300048828125,2050.199951171875,2050.199951171875,232
2024-01-05 12:14:00,2050.199951171875,2051.199951171875,2050.199951171875,2050.39990234375,2050.39990234375,332
2024-01-05 12:15:00,2050.5,2050.89990234375,2050.199951171875,2050.39990234375,2050.39990234375,135
2024-01-05 12:16:00,2050.39990234375,2051.199951171875,2050.10009765625,2051.10009765625,2051.10009765625,161
2024-01-05 12:17:00,2051.0,2051.10009765625,2050.699951171875,2050.800048828125,2050.800048828125,146
2024-01-05 12:18:00,2050.89990234375,2050.89990234375,2049.800048828125,2050.60009765625,2050.60009765625,126
2024-01-05 12:19:00,2050.5,2051.0,2050.0,2050.0,2050.0,155
2024-01-05 12:20:00,2049.800048828125,2051.39990234375,2049.699951171875,2051.10009765625,2051.10009765625,344
2024-01-05 12:21:00,2051.0,2051.300048828125,2050.699951171875,2051.300048828125,2051.300048828125,98
2024-01-05 12:22:00,2051.300048828125,2051.800048828125,2051.10009765625,2051.60009765625,2051.60009765625,267
2024-01-05 12:23:00,2051.5,2052.300048828125,2051.5,2052.10009765625,2052.10009765625,262
2024-01-05 12:24:00,2052.10009765625,2052.10009765625,2051.0,2051.10009765625,2051.10009765625,155
2024-01-05 12:25:00,2051.10009765625,2051.5,2050.39990234375,2050.5,2050.5,258
2024-01-05 12:26:00,2050.5,2050.5,2049.800048828125,2050.10009765625,2050.10009765625,353
2024-01-05 12:27:00,2050.10009765625,2050.10009765625,2049.39990234375,2049.5,2049.5,279
2024-01-05 12:28:00,2049.5,2049.60009765625,2048.89990234375,2048.89990234375,2048.89990234375,170
2024-01-05 12:29:00,2048.800048828125,2048.800048828125,2047.800048828125,2048.300048828125,2048.300048828125,275
2024-01-05 12:30:00,2048.300048828125,2049.199951171875,2047.800048828125,2048.300048828125,2048.300048828125,220
2024-01-05 12:31:00,2048.199951171875,2049.39990234375,2048.10009765625,2049.39990234375,2049.39990234375,207
2024-01-05 12:32:00,2049.300048828125,2049.300048828125,2048.39990234375,2048.5,2048.5,152
2024-01-05 12:33:00,2048.5,2048.5,2047.4000244140625,2047.699951171875,2047.699951171875,301
2024-01-05 12:34:00,2047.5999755859375,2047.699951171875,2047.199951171875,2047.5,2047.5,178
2024-01-05 12:35:00,2047.5,2048.39990234375,2047.300048828125,2048.0,2048.0,247
2024-01-05 12:36:00,2048.0,2049.300048828125,2047.9000244140625,2049.300048828125,2049.300048828125,302
2024-01-05 12:37:00,2049.10009765625,2049.300048828125,2048.60009765625,2049.199951171875,2049.199951171875,103
2024-01-05 12:38:00,2049.10009765625,2049.60009765625,2048.800048828125,2049.5,2049.5,139
2024-01-05 12:39:00,2049.60009765625,2049.60009765625,2048.39990234375,2048.699951171875,2048.699951171875,285
2024-01-05 12:40:00,2048.699951171875,2048.800048828125,2047.9000244140625,2048.0,2048.0,126
2024-01-05 12:41:00,2048.0,2049.300048828125,2047.9000244140625,2049.10009765625,2049.10009765625,165
2024-01-05 12:42:00,2049.10009765625,2049.10009765625,2048.699951171875,2048.800048828125,2048.800048828125,106
2024-01-05 12:43:00,2048.89990234375,2050.10009765625,2048.89990234375,2049.89990234375,2049.89990234375,198
2024-01-05 12:44:00,2049.800048828125,2049.800048828125,2048.800048828125,2049.199951171875,2049.199951171875,147
2024-01-05 12:45:00,2049.10009765625,2049.300048828125,2048.89990234375,2049.10009765625,2049.10009765625,145
2024-01-05 12:46:00,2049.0,2049.0,2048.5,2048.60009765625,2048.60009765625,111
2024-01-05 12:47:00,2048.60009765625,2048.60009765625,2048.0,2048.10009765625,2048.10009765625,173
2024-01-05 12:48:00,2048.0,2049.89990234375,2048.0,2049.800048828125,2049.800048828125,302
2024-01-05 12:49:00,2049.800048828125,2049.800048828125,2049.199951171875,2049.699951171875,2049.699951171875,179
2024-01-05 12:50:00,2049.699951171875,2049.800048828125,2048.800048828125,2049.0,2049.0,185
2024-01-05 12:51:00,2049.0,2049.89990234375,2049.0,2049.699951171875,2049.699951171875,115
2024-01-05 12:52:00,2049.699951171875,2049.800048828125,2049.0,2049.300048828125,2049.300048828125,282
2024-01-05 12:53:00,2049.300048828125,2050.5,2049.10009765625,2050.39990234375,2050.39990234375,207
2024-01-05 12:54:00,2050.39990234375,2050.39990234375,2049.89990234375,2049.89990234375,2049.89990234375,212
2024-01-05 12:55:00,2049.89990234375,2050.0,2049.0,2049.0,2049.0,222
2024-01-05 12:56:00,2048.89990234375,2050.0,2048.60009765625,2050.0,2050.0,136
2024-01-05 12:57:00,2050.0,2050.10009765625,2049.60009765625,2049.800048828125,2049.800048828125,75
2024-01-05 12:58:00,2049.60009765625,2049.60009765625,2048.89990234375,2048.89990234375,2048.89990234375,113
2024-01-05 12:59:00,2048.800048828125,2049.10009765625,2048.60009765625,2048.800048828125,2048.800048828125,120
2024-01-05 13:00:00,2048.699951171875,2048.89990234375,2048.39990234375,2048.699951171875,2048.699951171875,198
2024-01-05 13:01:00,2048.60009765625,2049.199951171875,2048.60009765625,2048.60009765625,2048.60009765625,156
2024-01-05 13:02:00,2048.699951171875,2048.89990234375,2047.9000244140625,2048.10009765625,2048.10009765625,130
2024-01-05 13:03:00,2048.0,2048.0,2047.300048828125,2047.5999755859375,2047.5999755859375,183
2024-01-05 13:04:00,2047.5999755859375,2048.300048828125,2047.5,2048.199951171875,2048.199951171875,156
2024-01-05 13:05:00,2048.199951171875,2048.699951171875,2048.0,2048.60009765625,2048.60009765625,82
2024-01-05 13:06:00,2048.699951171875,2049.199951171875,2048.199951171875,2049.199951171875,2049.199951171875,100
2024-01-05 13:07:00,2049.10009765625,2049.199951171875,2048.699951171875,2049.199951171875,2049.199951171875,56
2024-01-05 13:08:00,2049.10009765625,2049.10009765625,2048.0,2048.199951171875,2048.199951171875,110
2024-01-05 13:09:00,2048.199951171875,2048.199951171875,2047.800048828125,2048.0,2048.0,81
2024-01-05 13:10:00,2048.10009765625,2048.60009765625,2048.0,2048.199951171875,2048.199951171875,97
2024-01-05 13:11:00,2048.10009765625,2048.199951171875,2047.9000244140625,2048.199951171875,2048.199951171875,62
2024-01-05 13:12:00,2048.10009765625,2048.60009765625,2048.10009765625,2048.300048828125,2048.300048828125,93
2024-01-05 13:13:00,2048.300048828125,2048.800048828125,2048.0,2048.5,2048.5,84
2024-01-05 13:14:00,2048.5,2048.89990234375,2048.300048828125,2048.39990234375,2048.39990234375,97
2024-01-05 13:15:00,2048.5,2049.0,2048.39990234375,2048.699951171875,2048.699951171875,85
2024-01-05 13:16:00,2048.60009765625,2048.60009765625,2048.0,2048.300048828125,2048.300048828125,78
2024-01-05 13:17:00,2048.300048828125,2048.5,2048.10009765625,2048.5,2048.5,68
2024-01-05 13:18:00,2048.39990234375,2048.60009765625,2048.199951171875,2048.300048828125,2048.300048828125,68
2024-01-05 13:19:00,2048.300048828125,2048.5,2048.300048828125,2048.5,2048.5,55
2024-01-05 13:20:00,2048.5,2048.89990234375,2048.5,2048.800048828125,2048.800048828125,128
2024-01-05 13:21:00,2048.699951171875,2048.800048828125,2048.39990234375,2048.39990234375,2048.39990234375,100
2024-01-05 13:22:00,2048.39990234375,2048.60009765625,2048.199951171875,2048.300048828125,2048.300048828125,109
2024-01-05 13:23:00,2048.199951171875,2048.60009765625,2048.0,2048.5,2048.5,106
2024-01-05 13:24:00,2048.5,2049.5,2048.5,2049.5,2049.5,108
2024-01-05 13:25:00,2049.5,2050.199951171875,2049.5,2050.199951171875,2050.199951171875,167
2024-01-05 13:26:00,2050.10009765625,2050.39990234375,2049.89990234375,2050.10009765625,2050.10009765625,166
2024-01-05 13:27:00,2050.10009765625,2050.199951171875,2049.5,2049.699951171875,2049.699951171875,139
2024-01-05 13:28:00,2049.800048828125,2050.199951171875,2049.800048828125,2049.89990234375,2049.89990234375,206
2024-01-05 13:29:00,2049.800048828125,2050.199951171875,2049.5,2050.0,2050.0,1007
2024-01-05 13:30:00,2050.10009765625,2051.199951171875,2050.10009765625,2051.199951171875,2051.199951171875,463
2024-01-05 13:31:00,2051.39990234375,2051.800048828125,2050.800048828125,2051.800048828125,2051.800048828125,233
2024-01-05 13:32:00,2051.800048828125,2051.89990234375,2050.39990234375,2050.39990234375,2050.39990234375,169
2024-01-05 13:33:00,2050.5,2050.800048828125,2049.89990234375,2050.800048828125,2050.800048828125,166
2024-01-05 13:34:00,2050.800048828125,2050.89990234375,2050.5,2050.5,2050.5,67
2024-01-05 13:35:00,2050.699951171875,2050.89990234375,2050.39990234375,2050.5,2050.5,132
2024-01-05 13:36:00,2050.60009765625,2051.10009765625,2050.39990234375,2051.10009765625,2051.10009765625,105
2024-01-05 13:37:00,2051.199951171875,2051.39990234375,2050.89990234375,2051.39990234375,2051.39990234375,105
2024-01-05 13:38:00,2051.300048828125,2051.60009765625,2051.199951171875,2051.60009765625,2051.60009765625,129
2024-01-05 13:39:00,2051.60009765625,2052.89990234375,2051.60009765625,2052.10009765625,2052.10009765625,287
2024-01-05 13:40:00,2052.10009765625,2052.39990234375,2052.10009765625,2052.10009765625,2052.10009765625,123
2024-01-05 13:41:00,2052.199951171875,2052.5,2051.800048828125,2051.800048828125,2051.800048828125,152
2024-01-05 13:42:00,2051.800048828125,2052.5,2051.800048828125,2052.5,2052.5,102
2024-01-05 13:43:00,2052.60009765625,2052.89990234375,2052.5,2052.5,2052.5,64
2024-01-05 13:44:00,2052.5,2052.5,2051.699951171875,2052.10009765625,2052.10009765625,128
2024-01-05 13:45:00,2052.10009765625,2052.5,2052.10009765625,2052.199951171875,2052.199951171875,125
2024-01-05 13:46:00,2052.300048828125,2053.199951171875,2052.300048828125,2053.199951171875,2053.199951171875,135
2024-01-05 13:47:00,2053.199951171875,2053.800048828125,2053.199951171875,2053.800048828125,2053.800048828125,123
2024-01-05 13:48:00,2053.800048828125,2053.89990234375,2053.39990234375,2053.60009765625,2053.60009765625,45
2024-01-05 13:49:00,2053.699951171875,2053.699951171875,2052.89990234375,2053.10009765625,2053.10009765625,67
2024-01-05 13:50:00,2053.10009765625,2053.199951171875,2052.800048828125,2052.89990234375,2052.89990234375,63
2024-01-05 13:51:00,2052.89990234375,2053.199951171875,2052.89990234375,2053.199951171875,2053.199951171875,51
2024-01-05 13:52:00,2053.199951171875,2053.699951171875,2053.0,2053.699951171875,2053.699951171875,95
2024-01-05 13:53:00,2053.800048828125,2054.10009765625,2053.60009765625,2054.0,2054.0,111
2024-01-05 13:54:00,2054.0,2054.0,2053.39990234375,2053.800048828125,2053.800048828125,90
2024-01-05 13:55:00,2053.800048828125,2054.199951171875,2053.60009765625,2054.0,2054.0,73
2024-01-05 13:56:00,2054.199951171875,2054.5,2053.89990234375,2054.39990234375,2054.39990234375,124
2024-01-05 13:57:00,2054.5,2055.39990234375,2054.39990234375,2054.800048828125,2054.800048828125,246
2024-01-05 13:58:00,2054.699951171875,2055.300048828125,2054.699951171875,2054.89990234375,2054.89990234375,49
2024-01-05 13:59:00,2055.0,2055.0,2054.699951171875,2055.0,2055.0,42
2024-01-05 14:00:00,2055.10009765625,2055.60009765625,2055.10009765625,2055.300048828125,2055.300048828125,104
2024-01-05 14:01:00,2055.300048828125,2055.699951171875,2055.199951171875,2055.60009765625,2055.60009765625,142
2024-01-05 14:02:00,2055.60009765625,2055.699951171875,2054.89990234375,2055.5,2055.5,90
2024-01-05 14:03:00,2055.39990234375,2055.60009765625,2055.199951171875,2055.5,2055.5,50
2024-01-05 14:04:00,2055.60009765625,2055.60009765625,2055.199951171875,2055.300048828125,2055.300048828125,66
2024-01-05 14:05:00,2055.199951171875,2055.300048828125,2055.10009765625,2055.300048828125,2055.300048828125,32
2024-01-05 14:06:00,2055.300048828125,2055.699951171875,2055.199951171875,2055.60009765625,2055.60009765625,34
2024-01-05 14:07:00,2055.699951171875,2056.199951171875,2055.5,2056.0,2056.0,84
2024-01-05 14:08:00,2056.0,2056.199951171875,2055.800048828125,2056.199951171875,2056.199951171875,52
2024-01-05 14:09:00,2056.300048828125,2056.5,2056.199951171875,2056.199951171875,2056.199951171875,91
2024-01-05 14:10:00,2056.199951171875,2056.89990234375,2056.10009765625,2056.89990234375,2056.89990234375,107
2024-01-05 14:11:00,2056.89990234375,2056.89990234375,2056.60009765625,2056.60009765625,2056.60009765625,83
2024-01-05 14:12:00,2056.60009765625,2057.0,2056.60009765625,2056.89990234375,2056.89990234375,71
2024-01-05 14:13:00,2057.0,2057.199951171875,2056.5,2056.5,2056.5,83
2024-01-05 14:14:00,2056.39990234375,2056.39990234375,2055.800048828125,2056.10009765625,2056.10009765625,173
2024-01-05 14:15:00,2056.10009765625,2056.199951171875,2055.5,2055.800048828125,2055.800048828125,103
2024-01-05 14:16:00,2055.699951171875,2055.699951171875,2055.10009765625,2055.199951171875,2055.199951171875,88
2024-01-05 14:17:00,2055.300048828125,2055.39990234375,2054.5,2054.60009765625,2054.60009765625,113
2024-01-05 14:18:00,2054.5,2054.60009765625,2054.10009765625,2054.199951171875,2054.199951171875,121
2024-01-05 14:19:00,2054.300048828125,2054.60009765625,2054.199951171875,2054.5,2054.5,89
2024-01-05 14:20:00,2054.60009765625,2055.60009765625,2054.60009765625,2055.10009765625,2055.10009765625,80
2024-01-05 14:21:00,2055.199951171875,2055.199951171875,2054.699951171875,2054.800048828125,2054.800048828125,33
2024-01-05 14:22:00,2054.800048828125,2055.0,2054.300048828125,2054.60009765625,2054.60009765625,30
2024-01-05 14:23:00,2054.699951171875,2055.0,2054.699951171875,2054.800048828125,2054.800048828125,36
2024-01-05 14:24:00,2054.89990234375,2054.89990234375,2054.5,2054.5,2054.5,32
