CMDLINE /home/mdzaja/installations/miniconda3/envs/mt/bin/python hp_opt.py
MEM 6799.261719 1702669069.7278
MEM 6808.546875 1702669069.8280
MEM 6808.996094 1702669069.9281
MEM 6809.078125 1702669070.0282
MEM 6809.078125 1702669070.1284
MEM 6809.296875 1702669070.2285
MEM 6809.406250 1702669070.3286
MEM 6809.597656 1702669070.4287
MEM 6809.621094 1702669070.5289
MEM 6809.632812 1702669070.6290
MEM 6809.824219 1702669070.7292
MEM 6809.925781 1702669070.8294
MEM 6809.925781 1702669070.9295
MEM 6810.132812 1702669071.0296
MEM 6786.886719 1702669071.1297
MEM 6787.398438 1702669071.2299
MEM 6787.656250 1702669071.3301
MEM 6795.390625 1702669071.4302
MEM 6800.164062 1702669071.5305
MEM 6800.675781 1702669071.6307
MEM 6807.816406 1702669071.7308
MEM 6808.074219 1702669071.8311
MEM 6808.250000 1702669071.9313
MEM 6808.250000 1702669072.0315
MEM 6808.250000 1702669072.1317
MEM 6808.250000 1702669072.2319
MEM 6808.250000 1702669072.3321
MEM 6808.250000 1702669072.4322
MEM 6829.292969 1702669072.5324
MEM 6829.292969 1702669072.6326
MEM 6829.292969 1702669072.7328
MEM 6829.300781 1702669072.8329
MEM 6829.300781 1702669072.9330
MEM 6829.308594 1702669073.0332
MEM 6829.308594 1702669073.1333
MEM 6829.308594 1702669073.2334
MEM 6829.316406 1702669073.3336
MEM 6829.316406 1702669073.4337
MEM 6829.320312 1702669073.5339
MEM 6763.050781 1702669073.6340
MEM 6763.304688 1702669073.7341
MEM 6763.304688 1702669073.8342
MEM 6772.296875 1702669073.9344
MEM 6772.296875 1702669074.0345
MEM 6772.296875 1702669074.1346
MEM 6772.367188 1702669074.2348
MEM 6772.417969 1702669074.3349
MEM 6772.437500 1702669074.4350
MEM 6772.601562 1702669074.5352
MEM 6772.601562 1702669074.6354
MEM 6772.925781 1702669074.7355
MEM 6773.074219 1702669074.8356
MEM 6773.328125 1702669074.9358
MEM 6773.753906 1702669075.0359
MEM 6773.875000 1702669075.1360
MEM 6774.128906 1702669075.2361
MEM 6774.464844 1702669075.3362
MEM 6774.660156 1702669075.4364
MEM 6766.355469 1702669075.5365
MEM 6766.578125 1702669075.6366
MEM 6766.960938 1702669075.7367
MEM 6767.734375 1702669075.8369
MEM 6769.308594 1702669075.9370
MEM 6769.570312 1702669076.0371
MEM 6769.804688 1702669076.1372
MEM 6770.035156 1702669076.2373
MEM 6770.464844 1702669076.3375
MEM 6771.238281 1702669076.4376
MEM 6773.042969 1702669076.5377
MEM 6773.210938 1702669076.6379
MEM 6773.640625 1702669076.7380
MEM 6774.308594 1702669076.8381
MEM 6775.050781 1702669076.9382
MEM 6775.675781 1702669077.0384
MEM 6776.312500 1702669077.1385
MEM 6777.089844 1702669077.2386
MEM 6777.582031 1702669077.3387
MEM 6778.359375 1702669077.4389
MEM 6778.722656 1702669077.5390
MEM 6779.234375 1702669077.6391
MEM 6779.492188 1702669077.7393
MEM 6781.917969 1702669077.8394
MEM 6782.007812 1702669077.9395
MEM 6782.058594 1702669078.0396
MEM 6783.035156 1702669078.1398
MEM 6783.281250 1702669078.2399
MEM 6783.792969 1702669078.3400
MEM 6784.039062 1702669078.4401
MEM 6784.843750 1702669078.5402
MEM 6785.761719 1702669078.6404
MEM 6786.230469 1702669078.7405
MEM 6786.558594 1702669078.8406
MEM 6787.082031 1702669078.9407
MEM 6787.878906 1702669079.0409
MEM 6787.835938 1702669079.1410
MEM 6788.347656 1702669079.2411
MEM 6788.792969 1702669079.3412
MEM 6789.175781 1702669079.4413
MEM 6789.535156 1702669079.5415
MEM 6789.917969 1702669079.6416
MEM 6791.242188 1702669079.7418
MEM 6793.304688 1702669079.8419
MEM 6793.710938 1702669079.9420
MEM 6794.093750 1702669080.0422
MEM 6794.464844 1702669080.1423
MEM 6794.878906 1702669080.2425
MEM 6796.199219 1702669080.3426
MEM 6798.261719 1702669080.4427
MEM 6798.519531 1702669080.5429
MEM 6799.976562 1702669080.6431
MEM 6800.449219 1702669080.7432
MEM 6800.726562 1702669080.8434
MEM 6800.980469 1702669080.9435
MEM 6819.601562 1702669081.0437
MEM 6830.429688 1702669081.1438
MEM 6832.390625 1702669081.2440
MEM 6842.687500 1702669081.3442
MEM 6847.531250 1702669081.4444
MEM 6868.121094 1702669081.5446
MEM 6872.464844 1702669081.6448
MEM 6875.816406 1702669081.7450
MEM 6876.332031 1702669081.8452
MEM 6876.875000 1702669081.9454
MEM 6876.957031 1702669082.0455
MEM 6876.988281 1702669082.1456
MEM 6877.199219 1702669082.2457
MEM 6877.312500 1702669082.3459
MEM 6877.312500 1702669082.4460
MEM 6877.558594 1702669082.5461
MEM 6877.558594 1702669082.6462
MEM 6877.738281 1702669082.7464
MEM 6877.847656 1702669082.8465
MEM 6877.847656 1702669082.9467
MEM 6878.085938 1702669083.0468
MEM 6878.085938 1702669083.1470
MEM 6878.226562 1702669083.2472
MEM 6878.226562 1702669083.3473
MEM 6878.226562 1702669083.4475
MEM 6878.460938 1702669083.5477
MEM 6884.546875 1702669083.6479
MEM 6884.808594 1702669083.7480
MEM 6884.984375 1702669083.8483
MEM 6885.253906 1702669083.9484
MEM 6885.289062 1702669084.0487
MEM 6885.289062 1702669084.1489
MEM 6885.800781 1702669084.2490
MEM 6885.800781 1702669084.3493
MEM 6886.183594 1702669084.4495
MEM 6886.183594 1702669084.5496
MEM 6886.234375 1702669084.6498
MEM 6886.226562 1702669084.7500
MEM 6886.507812 1702669084.8503
MEM 6886.261719 1702669084.9505
MEM 6886.792969 1702669085.0507
MEM 6886.593750 1702669085.1509
MEM 6887.121094 1702669085.2511
MEM 6887.074219 1702669085.3513
MEM 6887.343750 1702669085.4515
MEM 6887.117188 1702669085.5517
MEM 6887.386719 1702669085.6519
MEM 6887.621094 1702669085.7521
MEM 6887.902344 1702669085.8523
MEM 6888.074219 1702669085.9525
MEM 6888.328125 1702669086.0527
MEM 6888.308594 1702669086.1530
MEM 6888.308594 1702669086.2531
MEM 6888.367188 1702669086.3533
MEM 6888.367188 1702669086.4535
MEM 6888.382812 1702669086.5537
MEM 6888.382812 1702669086.6539
MEM 6888.710938 1702669086.7541
MEM 6888.710938 1702669086.8544
MEM 6888.746094 1702669086.9546
MEM 6888.746094 1702669087.0548
MEM 6888.785156 1702669087.1550
MEM 6854.113281 1702669087.2552
MEM 6859.929688 1702669087.3554
MEM 6859.929688 1702669087.4557
MEM 6860.800781 1702669087.5559
MEM 6860.800781 1702669087.6561
MEM 6861.324219 1702669087.7563
MEM 6861.324219 1702669087.8565
MEM 6861.792969 1702669087.9567
MEM 6861.792969 1702669088.0569
MEM 6862.062500 1702669088.1571
MEM 6861.988281 1702669088.2573
MEM 6862.261719 1702669088.3575
MEM 6862.031250 1702669088.4577
MEM 6862.304688 1702669088.5579
MEM 6862.066406 1702669088.6581
MEM 6862.066406 1702669088.7583
MEM 6862.535156 1702669088.8585
MEM 6862.535156 1702669088.9587
MEM 6862.660156 1702669089.0589
MEM 6862.660156 1702669089.1591
MEM 6862.933594 1702669089.2593
MEM 6862.828125 1702669089.3595
MEM 6863.871094 1702669089.4597
MEM 6863.796875 1702669089.5599
MEM 6864.839844 1702669089.6601
MEM 6864.753906 1702669089.7603
MEM 6865.023438 1702669089.8605
MEM 6864.824219 1702669089.9608
MEM 6865.089844 1702669090.0610
MEM 6864.933594 1702669090.1612
MEM 6865.199219 1702669090.2614
MEM 6864.953125 1702669090.3616
MEM 6865.218750 1702669090.4618
MEM 6865.519531 1702669090.5620
MEM 6865.519531 1702669090.6622
MEM 6865.531250 1702669090.7624
MEM 6865.531250 1702669090.8626
MEM 6865.703125 1702669090.9629
MEM 6865.703125 1702669091.0631
MEM 6866.097656 1702669091.1633
MEM 6866.097656 1702669091.2635
MEM 6866.441406 1702669091.3637
MEM 6866.441406 1702669091.4640
MEM 6866.468750 1702669091.5642
MEM 6866.468750 1702669091.6644
MEM 6866.503906 1702669091.7646
MEM 6866.503906 1702669091.8648
MEM 6866.515625 1702669091.9650
MEM 6866.515625 1702669092.0652
MEM 6866.554688 1702669092.1654
MEM 6866.539062 1702669092.2656
MEM 6867.480469 1702669092.3658
MEM 6867.484375 1702669092.4661
MEM 6868.433594 1702669092.5663
MEM 6868.425781 1702669092.6664
MEM 6868.691406 1702669092.7666
MEM 6868.437500 1702669092.8669
MEM 6868.964844 1702669092.9671
MEM 6868.781250 1702669093.0673
MEM 6869.046875 1702669093.1676
MEM 6868.992188 1702669093.2678
MEM 6869.265625 1702669093.3680
MEM 6869.050781 1702669093.4682
MEM 6869.582031 1702669093.5684
MEM 6869.425781 1702669093.6686
MEM 6869.425781 1702669093.7688
MEM 6869.460938 1702669093.8689
MEM 6869.460938 1702669093.9692
MEM 6869.746094 1702669094.0694
MEM 6870.003906 1702669094.1695
MEM 6871.152344 1702669094.2697
MEM 6871.152344 1702669094.3699
MEM 6871.906250 1702669094.4701
MEM 6871.906250 1702669094.5703
MEM 6873.988281 1702669094.6705
MEM 6889.773438 1702669094.7707
MEM 6890.109375 1702669094.8709
MEM 6890.160156 1702669094.9711
MEM 6891.210938 1702669095.0713
MEM 6891.640625 1702669095.1714
MEM 6891.894531 1702669095.2716
MEM 6892.195312 1702669095.3718
MEM 6892.828125 1702669095.4719
MEM 6893.433594 1702669095.5721
MEM 6893.960938 1702669095.6722
MEM 6894.214844 1702669095.7723
MEM 6894.742188 1702669095.8725
MEM 6894.972656 1702669095.9726
MEM 6894.972656 1702669096.0727
MEM 6895.226562 1702669096.1729
MEM 6874.906250 1702669096.2730
MEM 6884.937500 1702669096.3732
MEM 6886.214844 1702669096.4734
MEM 6891.628906 1702669096.5736
MEM 6898.453125 1702669096.6737
MEM 6898.710938 1702669096.7739
MEM 6898.906250 1702669096.8741
MEM 6898.906250 1702669096.9743
MEM 6898.906250 1702669097.0745
MEM 6898.906250 1702669097.1747
MEM 6898.906250 1702669097.2749
MEM 6898.906250 1702669097.3751
MEM 6923.140625 1702669097.4753
MEM 6923.140625 1702669097.5754
MEM 6924.429688 1702669097.6757
MEM 6924.433594 1702669097.7758
MEM 6924.433594 1702669097.8760
MEM 6924.445312 1702669097.9761
MEM 6924.445312 1702669098.0762
MEM 6924.445312 1702669098.1764
MEM 6924.449219 1702669098.2765
MEM 6924.449219 1702669098.3767
MEM 6924.449219 1702669098.4768
MEM 6924.449219 1702669098.5769
MEM 6924.449219 1702669098.6770
MEM 6924.449219 1702669098.7771
MEM 6934.585938 1702669098.8773
MEM 6934.585938 1702669098.9775
MEM 6853.378906 1702669099.0776
MEM 6853.640625 1702669099.1777
MEM 6853.746094 1702669099.2779
MEM 6853.746094 1702669099.3780
MEM 6854.128906 1702669099.4781
MEM 6854.140625 1702669099.5783
MEM 6854.445312 1702669099.6784
MEM 6854.593750 1702669099.7785
MEM 6854.609375 1702669099.8786
MEM 6854.937500 1702669099.9787
MEM 6855.445312 1702669100.0789
MEM 6855.699219 1702669100.1791
MEM 6855.699219 1702669100.2792
MEM 6856.148438 1702669100.3794
MEM 6856.316406 1702669100.4795
MEM 6856.527344 1702669100.5796
MEM 6856.679688 1702669100.6798
MEM 6857.000000 1702669100.7799
MEM 6857.433594 1702669100.8800
MEM 6859.019531 1702669100.9802
MEM 6859.269531 1702669101.0804
MEM 6859.535156 1702669101.1805
MEM 6859.781250 1702669101.2806
MEM 6860.433594 1702669101.3808
MEM 6861.207031 1702669101.4809
MEM 6862.753906 1702669101.5811
MEM 6862.968750 1702669101.6812
MEM 6863.683594 1702669101.7813
MEM 6864.066406 1702669101.8815
MEM 6864.808594 1702669101.9816
MEM 6865.601562 1702669102.0818
MEM 6866.093750 1702669102.1820
MEM 6866.878906 1702669102.2821
MEM 6867.695312 1702669102.3823
MEM 6868.203125 1702669102.4824
MEM 6868.781250 1702669102.5826
MEM 6869.128906 1702669102.6827
MEM 6869.382812 1702669102.7829
MEM 6871.550781 1702669102.8830
MEM 6871.644531 1702669102.9831
MEM 6871.675781 1702669103.0833
MEM 6872.570312 1702669103.1834
MEM 6873.097656 1702669103.2836
MEM 6873.609375 1702669103.3837
MEM 6874.628906 1702669103.4839
MEM 6874.640625 1702669103.5840
MEM 6875.625000 1702669103.6841
MEM 6876.148438 1702669103.7842
MEM 6876.402344 1702669103.8844
MEM 6876.929688 1702669103.9845
MEM 6877.734375 1702669104.0846
MEM 6877.734375 1702669104.1847
MEM 6878.246094 1702669104.2849
MEM 6878.718750 1702669104.3850
MEM 6879.097656 1702669104.4851
MEM 6879.480469 1702669104.5852
MEM 6879.808594 1702669104.6853
MEM 6881.351562 1702669104.7855
MEM 6883.156250 1702669104.8856
MEM 6883.671875 1702669104.9857
MEM 6884.046875 1702669105.0858
MEM 6884.449219 1702669105.1860
MEM 6884.796875 1702669105.2861
MEM 6886.339844 1702669105.3862
MEM 6888.144531 1702669105.4864
MEM 6888.773438 1702669105.5865
MEM 6890.085938 1702669105.6866
MEM 6890.339844 1702669105.7868
MEM 6890.855469 1702669105.8869
MEM 6890.855469 1702669105.9870
MEM 6913.222656 1702669106.0872
MEM 6920.238281 1702669106.1874
MEM 6923.695312 1702669106.2875
MEM 6934.500000 1702669106.3877
MEM 6939.285156 1702669106.4879
MEM 6958.214844 1702669106.5880
MEM 6963.054688 1702669106.6882
MEM 6963.054688 1702669106.7883
MEM 6970.789062 1702669106.8885
MEM 6972.316406 1702669106.9887
MEM 6972.410156 1702669107.0888
MEM 6972.464844 1702669107.1889
MEM 6934.445312 1702669107.2891
MEM 6934.902344 1702669107.3892
MEM 6935.156250 1702669107.4893
MEM 6936.367188 1702669107.5894
MEM 6936.371094 1702669107.6896
MEM 6937.312500 1702669107.7897
MEM 6937.804688 1702669107.8898
MEM 6938.316406 1702669107.9899
MEM 6939.378906 1702669108.0900
MEM 6939.378906 1702669108.1902
MEM 6939.714844 1702669108.2903
MEM 6939.968750 1702669108.3904
MEM 6951.312500 1702669108.4906
MEM 6952.265625 1702669108.5907
MEM 6955.132812 1702669108.6909
MEM 6955.132812 1702669108.7911
MEM 6963.816406 1702669108.8913
MEM 6963.816406 1702669108.9915
MEM 6964.312500 1702669109.0917
MEM 6964.312500 1702669109.1918
MEM 6965.195312 1702669109.2920
MEM 6965.195312 1702669109.3921
MEM 6965.273438 1702669109.4923
MEM 6965.292969 1702669109.5926
MEM 6965.820312 1702669109.6927
MEM 6965.843750 1702669109.7929
MEM 6966.117188 1702669109.8930
MEM 6965.910156 1702669109.9932
MEM 6965.910156 1702669110.0933
MEM 6965.945312 1702669110.1935
MEM 6965.945312 1702669110.2937
MEM 6966.253906 1702669110.3939
MEM 6966.253906 1702669110.4941
MEM 6966.285156 1702669110.5943
MEM 6966.285156 1702669110.6944
MEM 6966.562500 1702669110.7946
MEM 6966.339844 1702669110.8948
MEM 6966.613281 1702669110.9950
MEM 6967.687500 1702669111.0951
MEM 6967.687500 1702669111.1953
MEM 6967.714844 1702669111.2955
MEM 6967.714844 1702669111.3957
MEM 6967.761719 1702669111.4959
MEM 6968.015625 1702669111.5961
MEM 6969.402344 1702669111.6962
MEM 6969.640625 1702669111.7964
MEM 6970.167969 1702669111.8966
MEM 6970.085938 1702669111.9968
MEM 6970.613281 1702669112.0969
MEM 6970.394531 1702669112.1971
MEM 6970.664062 1702669112.2973
MEM 6970.683594 1702669112.3974
MEM 6970.957031 1702669112.4976
MEM 6970.714844 1702669112.5978
MEM 6970.714844 1702669112.6980
MEM 6971.000000 1702669112.7981
MEM 6971.000000 1702669112.8983
MEM 6971.296875 1702669112.9985
MEM 6971.296875 1702669113.0987
MEM 6971.550781 1702669113.1988
MEM 6971.828125 1702669113.2990
MEM 6971.593750 1702669113.3992
MEM 6972.632812 1702669113.4993
MEM 6972.796875 1702669113.5995
MEM 6974.210938 1702669113.6996
MEM 6974.417969 1702669113.7998
MEM 6974.519531 1702669113.9000
MEM 6974.519531 1702669114.0001
MEM 6974.808594 1702669114.1003
MEM 6975.082031 1702669114.2005
MEM 6975.726562 1702669114.3006
MEM 6976.007812 1702669114.4008
MEM 6975.757812 1702669114.5010
MEM 6976.023438 1702669114.6011
MEM 6975.773438 1702669114.7013
MEM 6976.054688 1702669114.8014
MEM 6975.820312 1702669114.9016
MEM 6976.093750 1702669115.0018
MEM 6975.851562 1702669115.1020
MEM 6976.125000 1702669115.2022
MEM 6975.953125 1702669115.3024
MEM 6975.953125 1702669115.4027
MEM 6976.859375 1702669115.5029
MEM 6976.859375 1702669115.6031
MEM 6977.132812 1702669115.7032
MEM 6976.906250 1702669115.8034
MEM 6977.183594 1702669115.9035
MEM 6976.937500 1702669116.0037
MEM 6976.937500 1702669116.1038
MEM 6977.835938 1702669116.2039
MEM 6977.835938 1702669116.3040
MEM 6978.117188 1702669116.4042
MEM 6977.886719 1702669116.5043
MEM 6978.140625 1702669116.6045
MEM 6977.921875 1702669116.7046
MEM 6977.921875 1702669116.8048
MEM 6977.937500 1702669116.9050
MEM 6977.937500 1702669117.0052
MEM 6978.468750 1702669117.1054
MEM 6978.285156 1702669117.2057
MEM 6978.285156 1702669117.3058
MEM 6978.445312 1702669117.4061
MEM 6978.445312 1702669117.5063
MEM 6978.718750 1702669117.6065
MEM 6978.476562 1702669117.7068
MEM 6978.476562 1702669117.8069
MEM 6978.542969 1702669117.9071
MEM 6978.542969 1702669118.0073
MEM 6978.820312 1702669118.1075
MEM 6978.582031 1702669118.2077
MEM 6978.582031 1702669118.3079
MEM 6978.605469 1702669118.4081
MEM 6978.605469 1702669118.5083
MEM 6979.132812 1702669118.6085
MEM 6979.000000 1702669118.7087
MEM 6979.000000 1702669118.8090
MEM 6979.507812 1702669118.9092
MEM 6979.507812 1702669119.0094
MEM 6979.781250 1702669119.1096
MEM 6979.527344 1702669119.2098
MEM 6979.527344 1702669119.3101
MEM 6980.914062 1702669119.4103
MEM 6980.914062 1702669119.5105
MEM 6981.195312 1702669119.6106
MEM 6980.941406 1702669119.7108
MEM 6980.941406 1702669119.8111
MEM 6980.992188 1702669119.9112
MEM 6980.992188 1702669120.0115
MEM 6981.265625 1702669120.1116
MEM 6981.945312 1702669120.2118
MEM 6981.945312 1702669120.3120
MEM 6981.960938 1702669120.4121
MEM 6981.960938 1702669120.5123
MEM 6982.234375 1702669120.6125
MEM 6982.109375 1702669120.7128
MEM 6982.109375 1702669120.8130
MEM 6982.523438 1702669120.9132
MEM 6982.523438 1702669121.0134
MEM 6982.523438 1702669121.1136
MEM 6982.765625 1702669121.2138
MEM 6982.765625 1702669121.3141
MEM 6983.039062 1702669121.4143
MEM 6982.816406 1702669121.5145
MEM 6983.085938 1702669121.6147
MEM 6983.667969 1702669121.7149
MEM 6983.667969 1702669121.8151
MEM 6983.722656 1702669121.9153
MEM 6983.722656 1702669122.0155
MEM 6983.996094 1702669122.1157
MEM 7000.765625 1702669122.2159
MEM 7001.171875 1702669122.3162
MEM 6967.269531 1702669122.4164
MEM 6968.183594 1702669122.5166
MEM 6968.960938 1702669122.6167
MEM 6969.226562 1702669122.7169
MEM 6969.722656 1702669122.8172
MEM 6970.531250 1702669122.9173
MEM 6971.484375 1702669123.0175
MEM 6972.019531 1702669123.1177
MEM 6972.531250 1702669123.2179
MEM 6972.777344 1702669123.3181
MEM 6973.582031 1702669123.4182
MEM 6973.835938 1702669123.5184
MEM 6974.093750 1702669123.6186
MEM 6985.562500 1702669123.7188
MEM 6987.585938 1702669123.8190
MEM 6987.585938 1702669123.9192
MEM 6993.515625 1702669124.0194
MEM 6998.757812 1702669124.1196
MEM 6998.949219 1702669124.2198
MEM 6998.949219 1702669124.3200
MEM 6998.949219 1702669124.4201
MEM 6998.949219 1702669124.5203
MEM 6998.949219 1702669124.6205
MEM 6998.949219 1702669124.7207
MEM 7031.156250 1702669124.8208
MEM 6950.980469 1702669124.9211
MEM 6950.980469 1702669125.0212
MEM 6953.816406 1702669125.1214
MEM 6953.996094 1702669125.2215
MEM 6954.156250 1702669125.3217
MEM 6954.160156 1702669125.4218
MEM 6954.160156 1702669125.5219
MEM 6954.414062 1702669125.6221
MEM 6954.585938 1702669125.7222
MEM 6954.613281 1702669125.8224
MEM 6954.617188 1702669125.9225
MEM 6954.617188 1702669126.0227
MEM 6954.617188 1702669126.1228
MEM 6954.871094 1702669126.2230
MEM 6968.613281 1702669126.3232
MEM 6968.613281 1702669126.4233
MEM 6968.613281 1702669126.5235
MEM 6968.652344 1702669126.6237
MEM 6952.730469 1702669126.7238
MEM 6952.730469 1702669126.8240
MEM 6953.078125 1702669126.9241
MEM 6953.078125 1702669127.0243
MEM 6953.417969 1702669127.1245
MEM 6953.593750 1702669127.2246
MEM 6953.847656 1702669127.3248
MEM 6953.937500 1702669127.4249
MEM 6954.417969 1702669127.5251
MEM 6954.671875 1702669127.6252
MEM 6954.968750 1702669127.7254
MEM 6955.167969 1702669127.8255
MEM 6955.410156 1702669127.9257
MEM 6955.660156 1702669128.0258
MEM 6956.039062 1702669128.1260
MEM 6956.812500 1702669128.2261
MEM 6958.253906 1702669128.3263
MEM 6958.468750 1702669128.4264
MEM 6958.671875 1702669128.5266
MEM 6958.925781 1702669128.6267
MEM 6959.121094 1702669128.7269
MEM 6960.148438 1702669128.8270
MEM 6961.953125 1702669128.9272
MEM 6961.953125 1702669129.0273
MEM 6962.578125 1702669129.1275
MEM 6963.273438 1702669129.2276
MEM 6963.671875 1702669129.3277
MEM 6964.398438 1702669129.4279
MEM 6965.210938 1702669129.5281
MEM 6965.707031 1702669129.6282
MEM 6966.480469 1702669129.7284
MEM 6967.281250 1702669129.8285
MEM 6967.714844 1702669129.9287
MEM 6967.968750 1702669130.0288
MEM 6968.484375 1702669130.1289
MEM 6968.484375 1702669130.2291
MEM 6970.660156 1702669130.3292
MEM 6970.550781 1702669130.4294
MEM 6971.062500 1702669130.5295
MEM 6972.218750 1702669130.6297
MEM 6972.539062 1702669130.7299
MEM 6973.062500 1702669130.8301
MEM 6973.867188 1702669130.9302
MEM 6974.125000 1702669131.0304
MEM 6974.839844 1702669131.1305
MEM 6975.375000 1702669131.2307
MEM 6975.886719 1702669131.3308
MEM 6976.945312 1702669131.4310
MEM 6976.945312 1702669131.5311
MEM 6977.199219 1702669131.6312
MEM 6977.714844 1702669131.7314
MEM 6978.082031 1702669131.8316
MEM 6978.472656 1702669131.9317
MEM 6978.843750 1702669132.0318
MEM 6979.558594 1702669132.1319
MEM 6980.664062 1702669132.2321
MEM 6982.613281 1702669132.3322
MEM 6983.007812 1702669132.4324
MEM 6983.421875 1702669132.5325
MEM 6983.796875 1702669132.6327
MEM 6984.554688 1702669132.7328
MEM 6985.585938 1702669132.8329
MEM 6987.390625 1702669132.9330
MEM 6988.355469 1702669133.0332
MEM 6989.355469 1702669133.1333
MEM 6989.609375 1702669133.2334
MEM 6990.125000 1702669133.3335
MEM 6990.125000 1702669133.4336
MEM 7020.031250 1702669133.5339
MEM 7022.031250 1702669133.6341
MEM 7029.644531 1702669133.7343
MEM 7038.953125 1702669133.8345
MEM 7046.363281 1702669133.9347
MEM 7065.230469 1702669134.0349
MEM 7067.925781 1702669134.1351
MEM 7067.925781 1702669134.2353
MEM 7073.851562 1702669134.3356
MEM 7073.851562 1702669134.4358
MEM 7076.312500 1702669134.5360
MEM 7076.378906 1702669134.6361
MEM 7076.378906 1702669134.7363
MEM 7076.574219 1702669134.8364
MEM 7039.363281 1702669134.9365
MEM 7039.617188 1702669135.0367
MEM 7040.593750 1702669135.1368
MEM 7040.847656 1702669135.2370
MEM 7041.980469 1702669135.3371
MEM 7042.257812 1702669135.4372
MEM 7042.515625 1702669135.5374
MEM 7043.527344 1702669135.6375
MEM 7043.527344 1702669135.7376
MEM 7044.113281 1702669135.8378
MEM 7044.113281 1702669135.9379
MEM 7055.714844 1702669136.0381
MEM 7058.554688 1702669136.1383
MEM 7068.949219 1702669136.2385
MEM 7068.949219 1702669136.3387
MEM 7069.347656 1702669136.4389
MEM 7069.820312 1702669136.5391
MEM 7070.074219 1702669136.6393
MEM 7071.468750 1702669136.7396
MEM 7071.679688 1702669136.8398
MEM 7071.679688 1702669136.9400
MEM 7071.792969 1702669137.0402
MEM 7071.792969 1702669137.1404
MEM 7071.792969 1702669137.2406
MEM 7072.050781 1702669137.3408
MEM 7072.050781 1702669137.4410
MEM 7072.050781 1702669137.5412
MEM 7072.117188 1702669137.6414
MEM 7072.117188 1702669137.7416
MEM 7072.117188 1702669137.8418
MEM 7072.222656 1702669137.9420
MEM 7072.222656 1702669138.0422
MEM 7072.476562 1702669138.1424
MEM 7072.281250 1702669138.2426
MEM 7072.281250 1702669138.3428
MEM 7072.554688 1702669138.4429
MEM 7072.324219 1702669138.5431
MEM 7072.324219 1702669138.6433
MEM 7072.851562 1702669138.7435
MEM 7072.832031 1702669138.8436
MEM 7072.832031 1702669138.9438
MEM 7072.832031 1702669139.0440
MEM 7073.781250 1702669139.1442
MEM 7073.781250 1702669139.2444
MEM 7073.781250 1702669139.3447
MEM 7075.625000 1702669139.4449
MEM 7075.625000 1702669139.5451
MEM 7075.906250 1702669139.6454
MEM 7075.671875 1702669139.7456
MEM 7075.671875 1702669139.8458
MEM 7075.941406 1702669139.9460
MEM 7075.875000 1702669140.0462
MEM 7075.875000 1702669140.1464
MEM 7077.437500 1702669140.2466
MEM 7077.253906 1702669140.3468
MEM 7077.253906 1702669140.4470
MEM 7078.046875 1702669140.5472
MEM 7077.925781 1702669140.6474
MEM 7077.925781 1702669140.7476
MEM 7078.449219 1702669140.8479
MEM 7078.414062 1702669140.9481
MEM 7078.414062 1702669141.0483
MEM 7078.687500 1702669141.1485
MEM 7078.492188 1702669141.2488
MEM 7078.492188 1702669141.3489
MEM 7078.765625 1702669141.4491
MEM 7078.531250 1702669141.5493
MEM 7078.785156 1702669141.6495
MEM 7079.531250 1702669141.7496
MEM 7079.531250 1702669141.8498
MEM 7079.558594 1702669141.9499
MEM 7079.558594 1702669142.0501
MEM 7079.871094 1702669142.1503
MEM 7079.871094 1702669142.2504
MEM 7081.289062 1702669142.3506
MEM 7081.289062 1702669142.4507
MEM 7081.320312 1702669142.5509
MEM 7081.320312 1702669142.6510
MEM 7081.355469 1702669142.7512
MEM 7081.339844 1702669142.8514
MEM 7081.621094 1702669142.9516
MEM 7081.558594 1702669143.0517
MEM 7081.832031 1702669143.1519
MEM 7081.968750 1702669143.2520
MEM 7081.968750 1702669143.3522
MEM 7082.496094 1702669143.4524
MEM 7082.281250 1702669143.5526
MEM 7082.281250 1702669143.6527
MEM 7082.347656 1702669143.7529
MEM 7082.347656 1702669143.8531
MEM 7082.593750 1702669143.9533
MEM 7082.593750 1702669144.0534
MEM 7083.054688 1702669144.1536
MEM 7083.054688 1702669144.2538
MEM 7083.351562 1702669144.3539
MEM 7083.351562 1702669144.4541
MEM 7083.628906 1702669144.5543
MEM 7083.589844 1702669144.6545
MEM 7083.867188 1702669144.7546
MEM 7083.613281 1702669144.8548
MEM 7083.886719 1702669144.9550
MEM 7083.808594 1702669145.0551
MEM 7083.808594 1702669145.1553
MEM 7083.839844 1702669145.2555
MEM 7083.839844 1702669145.3556
MEM 7083.871094 1702669145.4558
MEM 7083.871094 1702669145.5560
MEM 7083.894531 1702669145.6561
MEM 7083.894531 1702669145.7563
MEM 7083.925781 1702669145.8564
MEM 7083.925781 1702669145.9566
MEM 7084.203125 1702669146.0568
MEM 7083.945312 1702669146.1570
MEM 7083.945312 1702669146.2572
MEM 7084.601562 1702669146.3575
MEM 7084.601562 1702669146.4576
MEM 7084.636719 1702669146.5578
MEM 7084.625000 1702669146.6579
MEM 7084.898438 1702669146.7581
MEM 7084.648438 1702669146.8583
MEM 7085.175781 1702669146.9584
MEM 7085.187500 1702669147.0586
MEM 7085.460938 1702669147.1588
MEM 7085.207031 1702669147.2589
