CMDLINE /home/mdzaja/installations/miniconda3/envs/mt/bin/python hp_opt.py
MEM 4175.394531 1702668392.7278
MEM 4176.343750 1702668392.8280
MEM 4180.226562 1702668392.9282
MEM 4180.226562 1702668393.0283
MEM 4180.300781 1702668393.1285
MEM 4180.300781 1702668393.2287
MEM 4180.312500 1702668393.3288
MEM 4180.484375 1702668393.4290
MEM 4180.527344 1702668393.5291
MEM 4180.554688 1702668393.6293
MEM 4180.554688 1702668393.7294
MEM 4180.699219 1702668393.8296
MEM 4190.761719 1702668393.9297
MEM 4190.761719 1702668394.0299
MEM 4190.796875 1702668394.1300
MEM 4190.843750 1702668394.2301
MEM 4190.843750 1702668394.3303
MEM 4188.539062 1702668394.4305
MEM 4188.539062 1702668394.5307
MEM 4188.703125 1702668394.6308
MEM 4188.832031 1702668394.7310
MEM 4188.832031 1702668394.8312
MEM 4189.535156 1702668394.9314
MEM 4189.535156 1702668395.0315
MEM 4189.769531 1702668395.1317
MEM 4189.875000 1702668395.2318
MEM 4189.875000 1702668395.3320
MEM 4190.046875 1702668395.4322
MEM 4190.421875 1702668395.5323
MEM 4190.796875 1702668395.6325
MEM 4190.921875 1702668395.7326
MEM 4190.945312 1702668395.8328
MEM 4191.179688 1702668395.9330
MEM 4191.605469 1702668396.0332
MEM 4191.175781 1702668396.1334
MEM 4191.644531 1702668396.2335
MEM 4191.925781 1702668396.3337
MEM 4192.179688 1702668396.4339
MEM 4192.835938 1702668396.5340
MEM 4192.859375 1702668396.6342
MEM 4193.492188 1702668396.7343
MEM 4193.714844 1702668396.8345
MEM 4193.714844 1702668396.9346
MEM 4194.058594 1702668397.0348
MEM 4194.585938 1702668397.1349
MEM 4194.839844 1702668397.2351
MEM 4195.324219 1702668397.3353
MEM 4195.468750 1702668397.4355
MEM 4195.839844 1702668397.5356
MEM 4196.335938 1702668397.6358
MEM 4196.355469 1702668397.7359
MEM 4197.046875 1702668397.8361
MEM 4197.054688 1702668397.9363
MEM 4197.308594 1702668398.0365
MEM 4198.171875 1702668398.1366
MEM 4198.179688 1702668398.2368
MEM 4198.433594 1702668398.3369
MEM 4198.746094 1702668398.4371
MEM 4198.960938 1702668398.5372
MEM 4199.179688 1702668398.6373
MEM 4199.371094 1702668398.7375
MEM 4199.746094 1702668398.8377
MEM 4200.519531 1702668398.9379
MEM 4201.875000 1702668399.0380
MEM 4202.121094 1702668399.1382
MEM 4202.328125 1702668399.2384
MEM 4202.554688 1702668399.3385
MEM 4202.972656 1702668399.4387
MEM 4203.746094 1702668399.5389
MEM 4205.363281 1702668399.6390
MEM 4205.703125 1702668399.7392
MEM 4206.023438 1702668399.8394
MEM 4206.339844 1702668399.9396
MEM 4206.593750 1702668400.0398
MEM 4207.878906 1702668400.1399
MEM 4209.425781 1702668400.2401
MEM 4209.882812 1702668400.3403
MEM 4210.152344 1702668400.4404
MEM 4210.441406 1702668400.5406
MEM 4210.652344 1702668400.6407
MEM 4211.937500 1702668400.7409
MEM 4213.484375 1702668400.8410
MEM 4213.863281 1702668400.9411
MEM 4214.132812 1702668401.0413
MEM 4214.417969 1702668401.1415
MEM 4214.683594 1702668401.2416
MEM 4215.710938 1702668401.3418
MEM 4217.527344 1702668401.4419
MEM 4217.878906 1702668401.5421
MEM 4218.156250 1702668401.6423
MEM 4218.425781 1702668401.7425
MEM 4218.726562 1702668401.8426
MEM 4220.015625 1702668401.9428
MEM 4222.078125 1702668402.0430
MEM 4222.320312 1702668402.1432
MEM 4223.152344 1702668402.2433
MEM 4223.664062 1702668402.3434
MEM 4224.460938 1702668402.4436
MEM 4225.289062 1702668402.5438
MEM 4227.121094 1702668402.6439
MEM 4227.933594 1702668402.7441
MEM 4228.761719 1702668402.8443
MEM 4229.273438 1702668402.9444
MEM 4230.093750 1702668403.0446
MEM 4230.933594 1702668403.1448
MEM 4231.437500 1702668403.2449
MEM 4231.601562 1702668403.3451
MEM 4232.093750 1702668403.4453
MEM 4232.667969 1702668403.5454
MEM 4232.925781 1702668403.6456
MEM 4233.183594 1702668403.7458
MEM 4235.691406 1702668403.8460
MEM 4235.726562 1702668403.9461
MEM 4236.316406 1702668404.0463
MEM 4236.851562 1702668404.1465
MEM 4237.363281 1702668404.2466
MEM 4237.621094 1702668404.3468
MEM 4238.457031 1702668404.4470
MEM 4239.378906 1702668404.5471
MEM 4239.914062 1702668404.6473
MEM 4240.167969 1702668404.7475
MEM 4240.703125 1702668404.8476
MEM 4241.527344 1702668404.9478
MEM 4241.781250 1702668405.0479
MEM 4242.484375 1702668405.1481
MEM 4243.238281 1702668405.2482
MEM 4243.496094 1702668405.3484
MEM 4244.562500 1702668405.4485
MEM 4244.574219 1702668405.5487
MEM 4245.527344 1702668405.6488
MEM 4246.066406 1702668405.7490
MEM 4246.578125 1702668405.8492
MEM 4246.847656 1702668405.9493
MEM 4247.671875 1702668406.0495
MEM 4248.285156 1702668406.1498
MEM 4249.113281 1702668406.2500
MEM 4249.453125 1702668406.3501
MEM 4249.968750 1702668406.4503
MEM 4250.781250 1702668406.5504
MEM 4251.035156 1702668406.6506
MEM 4251.765625 1702668406.7508
MEM 4252.519531 1702668406.8509
MEM 4252.773438 1702668406.9510
MEM 4253.914062 1702668407.0512
MEM 4253.914062 1702668407.1513
MEM 4254.167969 1702668407.2515
MEM 4254.683594 1702668407.3516
MEM 4255.089844 1702668407.4517
MEM 4255.472656 1702668407.5519
MEM 4255.843750 1702668407.6521
MEM 4256.546875 1702668407.7523
MEM 4257.578125 1702668407.8524
MEM 4259.695312 1702668407.9526
MEM 4260.074219 1702668408.0528
MEM 4260.484375 1702668408.1529
MEM 4260.871094 1702668408.2531
MEM 4261.582031 1702668408.3533
MEM 4262.613281 1702668408.4534
MEM 4264.695312 1702668408.5536
MEM 4265.085938 1702668408.6537
MEM 4265.515625 1702668408.7539
MEM 4265.890625 1702668408.8541
MEM 4266.406250 1702668408.9543
MEM 4267.695312 1702668409.0544
MEM 4269.734375 1702668409.1546
MEM 4270.097656 1702668409.2548
MEM 4270.484375 1702668409.3549
MEM 4270.890625 1702668409.4551
MEM 4271.171875 1702668409.5552
MEM 4272.714844 1702668409.6554
MEM 4274.519531 1702668409.7555
MEM 4275.132812 1702668409.8557
MEM 4275.511719 1702668409.9558
MEM 4275.906250 1702668410.0560
MEM 4276.257812 1702668410.1561
MEM 4277.800781 1702668410.2563
MEM 4279.605469 1702668410.3564
MEM 4280.132812 1702668410.4566
MEM 4280.515625 1702668410.5568
MEM 4280.917969 1702668410.6569
MEM 4281.281250 1702668410.7571
MEM 4282.824219 1702668410.8573
MEM 4284.628906 1702668410.9574
MEM 4285.695312 1702668411.0576
MEM 4286.929688 1702668411.1577
MEM 4287.257812 1702668411.2579
MEM 4287.769531 1702668411.3581
MEM 4288.027344 1702668411.4582
MEM 4308.210938 1702668411.5583
MEM 4336.804688 1702668411.6585
MEM 4356.656250 1702668411.7586
MEM 4356.656250 1702668411.8588
MEM 4359.492188 1702668411.9589
MEM 4361.757812 1702668412.0591
MEM 4374.386719 1702668412.1592
MEM 4378.074219 1702668412.2593
MEM 4385.046875 1702668412.3595
MEM 4401.699219 1702668412.4597
MEM 4410.652344 1702668412.5600
MEM 4410.652344 1702668412.6602
MEM 4410.652344 1702668412.7604
MEM 4410.652344 1702668412.8606
MEM 4410.652344 1702668412.9608
MEM 4411.203125 1702668413.0609
MEM 4411.203125 1702668413.1611
MEM 4411.511719 1702668413.2613
MEM 4411.511719 1702668413.3615
MEM 4411.511719 1702668413.4616
MEM 4346.246094 1702668413.5618
MEM 4347.199219 1702668413.6620
MEM 4347.687500 1702668413.7621
MEM 4348.199219 1702668413.8623
MEM 4349.175781 1702668413.9625
MEM 4349.187500 1702668414.0626
MEM 4350.195312 1702668414.1628
MEM 4350.683594 1702668414.2629
MEM 4351.195312 1702668414.3631
MEM 4352.125000 1702668414.4633
MEM 4352.125000 1702668414.5634
MEM 4353.031250 1702668414.6636
MEM 4353.792969 1702668414.7638
MEM 4354.050781 1702668414.8639
MEM 4355.140625 1702668414.9641
MEM 4355.394531 1702668415.0642
MEM 4356.183594 1702668415.1644
MEM 4356.847656 1702668415.2646
MEM 4357.363281 1702668415.3647
MEM 4358.175781 1702668415.4649
MEM 4359.140625 1702668415.5650
MEM 4359.671875 1702668415.6652
MEM 4360.183594 1702668415.7654
MEM 4361.281250 1702668415.8655
MEM 4361.289062 1702668415.9657
MEM 4361.628906 1702668416.0659
MEM 4361.882812 1702668416.1661
MEM 4377.867188 1702668416.2663
MEM 4388.179688 1702668416.3664
MEM 4391.109375 1702668416.4666
MEM 4392.437500 1702668416.5668
MEM 4402.769531 1702668416.6669
MEM 4402.769531 1702668416.7671
MEM 4402.769531 1702668416.8673
MEM 4402.769531 1702668416.9675
MEM 4402.769531 1702668417.0677
MEM 4403.105469 1702668417.1679
MEM 4414.804688 1702668417.2681
MEM 4414.804688 1702668417.3683
MEM 4414.804688 1702668417.4685
MEM 4414.804688 1702668417.5687
MEM 4414.804688 1702668417.6689
MEM 4415.078125 1702668417.7691
MEM 4418.976562 1702668417.8693
MEM 4418.976562 1702668417.9695
MEM 4418.976562 1702668418.0697
MEM 4418.976562 1702668418.1698
MEM 4418.976562 1702668418.2700
MEM 4419.500000 1702668418.3702
MEM 4419.492188 1702668418.4704
MEM 4419.492188 1702668418.5706
MEM 4419.492188 1702668418.6707
MEM 4419.492188 1702668418.7709
MEM 4419.492188 1702668418.8711
MEM 4420.421875 1702668418.9712
MEM 4420.421875 1702668419.0714
MEM 4420.421875 1702668419.1716
MEM 4420.421875 1702668419.2718
MEM 4420.421875 1702668419.3720
MEM 4420.953125 1702668419.4722
MEM 4420.945312 1702668419.5724
MEM 4420.945312 1702668419.6726
MEM 4420.945312 1702668419.7728
MEM 4420.945312 1702668419.8730
MEM 4420.945312 1702668419.9732
MEM 4421.015625 1702668420.0733
MEM 4421.015625 1702668420.1735
MEM 4421.015625 1702668420.2737
MEM 4421.015625 1702668420.3738
MEM 4421.015625 1702668420.4740
MEM 4421.289062 1702668420.5741
MEM 4421.066406 1702668420.6743
MEM 4421.066406 1702668420.7745
MEM 4421.066406 1702668420.8746
MEM 4421.066406 1702668420.9748
MEM 4422.046875 1702668421.0749
MEM 4424.125000 1702668421.1751
MEM 4423.878906 1702668421.2752
MEM 4423.878906 1702668421.3753
MEM 4423.878906 1702668421.4755
MEM 4423.878906 1702668421.5757
MEM 4423.878906 1702668421.6759
MEM 4424.148438 1702668421.7761
MEM 4423.929688 1702668421.8763
MEM 4423.929688 1702668421.9765
MEM 4423.929688 1702668422.0767
MEM 4423.929688 1702668422.1769
MEM 4423.929688 1702668422.2771
MEM 4424.972656 1702668422.3773
MEM 4425.000000 1702668422.4775
MEM 4425.000000 1702668422.5777
MEM 4425.000000 1702668422.6779
MEM 4425.000000 1702668422.7781
MEM 4425.000000 1702668422.8783
MEM 4425.277344 1702668422.9785
MEM 4425.425781 1702668423.0787
MEM 4425.425781 1702668423.1789
MEM 4425.425781 1702668423.2791
MEM 4425.425781 1702668423.3792
MEM 4425.425781 1702668423.4794
MEM 4425.699219 1702668423.5796
MEM 4425.519531 1702668423.6798
MEM 4425.519531 1702668423.7800
MEM 4425.519531 1702668423.8801
MEM 4425.519531 1702668423.9803
MEM 4425.519531 1702668424.0805
MEM 4425.519531 1702668424.1806
MEM 4426.285156 1702668424.2808
MEM 4426.285156 1702668424.3810
MEM 4426.285156 1702668424.4812
MEM 4426.285156 1702668424.5813
MEM 4426.285156 1702668424.6815
MEM 4426.285156 1702668424.7817
MEM 4426.812500 1702668424.8818
MEM 4426.812500 1702668424.9820
MEM 4426.812500 1702668425.0822
MEM 4426.812500 1702668425.1824
MEM 4426.812500 1702668425.2825
MEM 4426.812500 1702668425.3827
MEM 4426.917969 1702668425.4829
MEM 4426.917969 1702668425.5832
MEM 4426.917969 1702668425.6834
MEM 4426.917969 1702668425.7835
MEM 4426.917969 1702668425.8837
MEM 4426.917969 1702668425.9839
MEM 4426.960938 1702668426.0840
MEM 4426.988281 1702668426.1842
MEM 4426.988281 1702668426.2844
MEM 4426.988281 1702668426.3846
MEM 4426.988281 1702668426.4848
MEM 4426.988281 1702668426.5850
MEM 4427.773438 1702668426.6852
MEM 4427.781250 1702668426.7854
MEM 4427.781250 1702668426.8856
MEM 4427.781250 1702668426.9858
MEM 4427.781250 1702668427.0860
MEM 4427.781250 1702668427.1861
MEM 4428.054688 1702668427.2863
MEM 4427.820312 1702668427.3865
MEM 4427.820312 1702668427.4867
MEM 4427.820312 1702668427.5868
MEM 4427.820312 1702668427.6871
MEM 4427.820312 1702668427.7872
MEM 4428.093750 1702668427.8874
MEM 4427.863281 1702668427.9876
MEM 4427.863281 1702668428.0878
MEM 4427.863281 1702668428.1880
MEM 4427.863281 1702668428.2882
MEM 4427.863281 1702668428.3884
MEM 4428.386719 1702668428.4886
MEM 4428.386719 1702668428.5888
MEM 4428.386719 1702668428.6890
MEM 4428.386719 1702668428.7892
MEM 4428.386719 1702668428.8894
MEM 4428.386719 1702668428.9896
MEM 4428.914062 1702668429.0897
MEM 4428.773438 1702668429.1900
MEM 4428.773438 1702668429.2901
MEM 4428.773438 1702668429.3903
MEM 4428.773438 1702668429.4905
MEM 4428.773438 1702668429.5907
MEM 4430.335938 1702668429.6909
MEM 4430.144531 1702668429.7911
MEM 4430.144531 1702668429.8913
MEM 4430.144531 1702668429.9915
MEM 4430.144531 1702668430.0917
MEM 4430.144531 1702668430.1919
MEM 4430.414062 1702668430.2921
MEM 4430.195312 1702668430.3923
MEM 4430.195312 1702668430.4926
MEM 4430.195312 1702668430.5928
MEM 4430.195312 1702668430.6930
MEM 4430.195312 1702668430.7932
MEM 4430.722656 1702668430.8935
MEM 4430.484375 1702668430.9937
MEM 4430.484375 1702668431.0939
MEM 4430.484375 1702668431.1941
MEM 4430.500000 1702668431.2943
MEM 4430.500000 1702668431.3945
MEM 4431.027344 1702668431.4948
MEM 4430.917969 1702668431.5950
MEM 4430.917969 1702668431.6952
MEM 4430.917969 1702668431.7954
MEM 4430.917969 1702668431.8957
MEM 4430.917969 1702668431.9959
MEM 4431.195312 1702668432.0961
MEM 4430.972656 1702668432.1964
MEM 4430.972656 1702668432.2966
MEM 4430.972656 1702668432.3968
MEM 4430.972656 1702668432.4970
MEM 4430.972656 1702668432.5972
MEM 4431.253906 1702668432.6974
MEM 4431.000000 1702668432.7976
MEM 4431.000000 1702668432.8978
MEM 4431.000000 1702668432.9980
MEM 4431.000000 1702668433.0982
MEM 4431.000000 1702668433.1984
MEM 4432.816406 1702668433.2986
MEM 4432.816406 1702668433.3988
MEM 4432.816406 1702668433.4990
MEM 4432.816406 1702668433.5992
MEM 4432.816406 1702668433.6994
MEM 4432.816406 1702668433.7996
MEM 4433.347656 1702668433.8998
MEM 4433.324219 1702668434.0000
MEM 4433.324219 1702668434.1002
MEM 4433.324219 1702668434.2003
MEM 4433.324219 1702668434.3005
MEM 4433.324219 1702668434.4007
MEM 4433.601562 1702668434.5009
MEM 4433.339844 1702668434.6012
MEM 4433.339844 1702668434.7014
MEM 4433.339844 1702668434.8016
MEM 4433.339844 1702668434.9018
MEM 4433.339844 1702668435.0020
MEM 4433.621094 1702668435.1022
MEM 4433.375000 1702668435.2024
MEM 4433.375000 1702668435.3026
MEM 4433.375000 1702668435.4028
MEM 4433.375000 1702668435.5030
MEM 4433.375000 1702668435.6031
MEM 4433.652344 1702668435.7033
MEM 4433.425781 1702668435.8035
MEM 4433.425781 1702668435.9037
MEM 4433.425781 1702668436.0039
MEM 4433.425781 1702668436.1041
MEM 4433.425781 1702668436.2043
MEM 4433.703125 1702668436.3045
MEM 4433.464844 1702668436.4048
MEM 4433.464844 1702668436.5049
MEM 4433.464844 1702668436.6051
MEM 4433.464844 1702668436.7053
MEM 4433.464844 1702668436.8054
MEM 4435.281250 1702668436.9056
MEM 4435.164062 1702668437.0059
MEM 4435.164062 1702668437.1061
MEM 4435.164062 1702668437.2063
MEM 4435.164062 1702668437.3064
MEM 4435.164062 1702668437.4066
MEM 4435.441406 1702668437.5068
MEM 4435.183594 1702668437.6070
MEM 4435.183594 1702668437.7072
MEM 4435.183594 1702668437.8074
MEM 4435.183594 1702668437.9076
MEM 4435.183594 1702668438.0078
MEM 4436.488281 1702668438.1081
MEM 4436.472656 1702668438.2083
MEM 4436.472656 1702668438.3085
MEM 4436.472656 1702668438.4087
MEM 4436.472656 1702668438.5089
MEM 4436.472656 1702668438.6091
MEM 4436.753906 1702668438.7093
MEM 4436.496094 1702668438.8095
MEM 4436.496094 1702668438.9096
MEM 4436.496094 1702668439.0098
MEM 4436.496094 1702668439.1099
MEM 4436.496094 1702668439.2101
MEM 4436.773438 1702668439.3102
MEM 4436.652344 1702668439.4104
MEM 4436.652344 1702668439.5106
MEM 4436.652344 1702668439.6107
MEM 4436.652344 1702668439.7109
MEM 4436.652344 1702668439.8110
MEM 4436.921875 1702668439.9112
MEM 4436.671875 1702668440.0114
MEM 4436.671875 1702668440.1115
MEM 4436.671875 1702668440.2117
MEM 4436.671875 1702668440.3118
MEM 4436.671875 1702668440.4120
MEM 4438.234375 1702668440.5121
MEM 4438.039062 1702668440.6123
MEM 4438.039062 1702668440.7124
MEM 4438.039062 1702668440.8126
MEM 4438.039062 1702668440.9127
MEM 4438.039062 1702668441.0129
MEM 4438.820312 1702668441.1130
MEM 4438.824219 1702668441.2132
MEM 4438.824219 1702668441.3133
MEM 4438.824219 1702668441.4135
MEM 4438.824219 1702668441.5136
MEM 4438.824219 1702668441.6138
MEM 4439.863281 1702668441.7139
MEM 4439.832031 1702668441.8141
MEM 4439.832031 1702668441.9142
MEM 4439.832031 1702668442.0144
MEM 4439.832031 1702668442.1146
MEM 4439.832031 1702668442.2148
MEM 4440.109375 1702668442.3150
MEM 4439.855469 1702668442.4152
MEM 4439.855469 1702668442.5154
MEM 4439.855469 1702668442.6156
MEM 4439.855469 1702668442.7158
MEM 4439.855469 1702668442.8160
MEM 4440.644531 1702668442.9162
MEM 4440.460938 1702668443.0164
MEM 4440.460938 1702668443.1166
MEM 4440.460938 1702668443.2168
MEM 4440.460938 1702668443.3170
MEM 4440.460938 1702668443.4171
MEM 4441.503906 1702668443.5173
MEM 4441.375000 1702668443.6174
MEM 4441.375000 1702668443.7176
MEM 4441.375000 1702668443.8177
MEM 4441.375000 1702668443.9179
MEM 4441.375000 1702668444.0180
MEM 4441.902344 1702668444.1182
MEM 4441.839844 1702668444.2184
MEM 4441.839844 1702668444.3185
MEM 4441.839844 1702668444.4187
MEM 4441.839844 1702668444.5188
MEM 4441.839844 1702668444.6190
MEM 4442.109375 1702668444.7191
MEM 4441.871094 1702668444.8193
MEM 4441.871094 1702668444.9194
MEM 4441.871094 1702668445.0196
MEM 4441.871094 1702668445.1197
MEM 4441.871094 1702668445.2199
MEM 4443.429688 1702668445.3200
MEM 4443.230469 1702668445.4202
MEM 4443.230469 1702668445.5204
MEM 4443.230469 1702668445.6205
MEM 4443.230469 1702668445.7207
MEM 4443.230469 1702668445.8208
MEM 4443.761719 1702668445.9210
MEM 4443.656250 1702668446.0211
MEM 4443.656250 1702668446.1213
MEM 4443.656250 1702668446.2214
MEM 4443.656250 1702668446.3216
MEM 4443.656250 1702668446.4217
MEM 4445.476562 1702668446.5219
MEM 4445.378906 1702668446.6221
MEM 4445.378906 1702668446.7222
MEM 4445.378906 1702668446.8223
MEM 4445.378906 1702668446.9225
MEM 4445.378906 1702668447.0226
MEM 4445.656250 1702668447.1227
MEM 4445.535156 1702668447.2229
MEM 4445.535156 1702668447.3230
MEM 4445.535156 1702668447.4232
MEM 4445.535156 1702668447.5233
MEM 4445.535156 1702668447.6234
MEM 4445.804688 1702668447.7235
MEM 4457.367188 1702668447.8237
MEM 4457.933594 1702668447.9238
MEM 4457.964844 1702668448.0239
MEM 4406.898438 1702668448.1241
MEM 4407.421875 1702668448.2242
MEM 4407.675781 1702668448.3243
MEM 4408.144531 1702668448.4245
MEM 4408.910156 1702668448.5246
MEM 4409.433594 1702668448.6248
MEM 4410.246094 1702668448.7249
MEM 4410.578125 1702668448.8250
MEM 4411.093750 1702668448.9252
MEM 4411.898438 1702668449.0253
MEM 4411.906250 1702668449.1254
MEM 4412.843750 1702668449.2256
MEM 4413.375000 1702668449.3257
MEM 4413.886719 1702668449.4259
MEM 4414.746094 1702668449.5260
MEM 4414.941406 1702668449.6261
MEM 4415.882812 1702668449.7262
MEM 4416.406250 1702668449.8264
MEM 4416.753906 1702668449.9265
MEM 4417.171875 1702668450.0266
MEM 4417.992188 1702668450.1268
MEM 4418.246094 1702668450.2269
MEM 4418.964844 1702668450.3270
MEM 4419.761719 1702668450.4272
MEM 4420.257812 1702668450.5273
MEM 4421.062500 1702668450.6275
MEM 4421.316406 1702668450.7276
MEM 4422.050781 1702668450.8277
MEM 4422.851562 1702668450.9279
MEM 4423.109375 1702668451.0280
MEM 4424.167969 1702668451.1281
MEM 4424.167969 1702668451.2283
MEM 4424.531250 1702668451.3284
MEM 4424.789062 1702668451.4285
MEM 4444.957031 1702668451.5286
MEM 4453.484375 1702668451.6288
MEM 4456.128906 1702668451.7289
MEM 4456.386719 1702668451.8291
MEM 4456.386719 1702668451.9292
MEM 4456.386719 1702668452.0293
MEM 4459.273438 1702668452.1295
MEM 4437.343750 1702668452.2296
MEM 4437.621094 1702668452.3297
MEM 4438.480469 1702668452.4299
MEM 4439.058594 1702668452.5300
MEM 4439.570312 1702668452.6301
MEM 4439.804688 1702668452.7302
MEM 4440.566406 1702668452.8304
MEM 4441.687500 1702668452.9305
MEM 4442.250000 1702668453.0306
MEM 4442.578125 1702668453.1307
MEM 4443.164062 1702668453.2308
MEM 4443.988281 1702668453.3310
MEM 4444.242188 1702668453.4311
MEM 4444.941406 1702668453.5312
MEM 4445.457031 1702668453.6313
MEM 4445.968750 1702668453.7315
MEM 4447.035156 1702668453.8316
MEM 4447.042969 1702668453.9317
MEM 4446.734375 1702668454.0319
MEM 4447.273438 1702668454.1320
MEM 4447.785156 1702668454.2321
MEM 4448.046875 1702668454.3323
MEM 4448.882812 1702668454.4324
MEM 4449.136719 1702668454.5325
MEM 4449.863281 1702668454.6326
MEM 4450.414062 1702668454.7328
MEM 4450.925781 1702668454.8329
MEM 4451.980469 1702668454.9330
MEM 4452.000000 1702668455.0331
MEM 4452.992188 1702668455.1333
MEM 4453.562500 1702668455.2334
MEM 4453.816406 1702668455.3335
MEM 4454.335938 1702668455.4337
MEM 4455.156250 1702668455.5339
MEM 4455.410156 1702668455.6340
MEM 4455.914062 1702668455.7341
MEM 4456.167969 1702668455.8343
MEM 4476.535156 1702668455.9344
MEM 4483.238281 1702668456.0345
MEM 4485.664062 1702668456.1347
MEM 4485.664062 1702668456.2348
MEM 4485.992188 1702668456.3350
MEM 4485.992188 1702668456.4351
MEM 4485.992188 1702668456.5352
MEM 4485.992188 1702668456.6354
MEM 4528.761719 1702668456.7355
MEM 4528.761719 1702668456.8356
MEM 4543.914062 1702668456.9357
MEM 4546.750000 1702668457.0359
MEM 4546.750000 1702668457.1360
MEM 4546.750000 1702668457.2361
MEM 4546.750000 1702668457.3363
MEM 4546.750000 1702668457.4364
MEM 4546.757812 1702668457.5365
MEM 4546.757812 1702668457.6367
MEM 4546.757812 1702668457.7368
MEM 4546.757812 1702668457.8369
MEM 4546.757812 1702668457.9371
MEM 4548.820312 1702668458.0372
MEM 4548.820312 1702668458.1373
MEM 4548.824219 1702668458.2375
MEM 4398.968750 1702668458.3376
MEM 4398.968750 1702668458.4377
MEM 4399.304688 1702668458.5379
MEM 4399.304688 1702668458.6380
MEM 4399.367188 1702668458.7381
MEM 4399.406250 1702668458.8383
MEM 4399.406250 1702668458.9384
MEM 4410.039062 1702668459.0386
MEM 4410.039062 1702668459.1387
MEM 4410.082031 1702668459.2389
MEM 4410.109375 1702668459.3390
MEM 4410.109375 1702668459.4392
MEM 4410.281250 1702668459.5393
MEM 4410.281250 1702668459.6394
MEM 4410.316406 1702668459.7396
MEM 4410.359375 1702668459.8397
MEM 4408.585938 1702668459.9398
MEM 4409.007812 1702668460.0400
MEM 4409.085938 1702668460.1401
MEM 4409.101562 1702668460.2402
MEM 4409.203125 1702668460.3404
MEM 4409.203125 1702668460.4405
MEM 4409.289062 1702668460.5407
MEM 4409.570312 1702668460.6408
MEM 4409.578125 1702668460.7409
MEM 4409.824219 1702668460.8411
MEM 4409.980469 1702668460.9412
MEM 4409.980469 1702668461.0413
MEM 4410.562500 1702668461.1415
MEM 4410.695312 1702668461.2416
MEM 4411.273438 1702668461.3418
MEM 4411.500000 1702668461.4419
MEM 4411.503906 1702668461.5420
MEM 4411.894531 1702668461.6422
MEM 4411.871094 1702668461.7423
MEM 4411.871094 1702668461.8424
MEM 4412.691406 1702668461.9426
MEM 4413.050781 1702668462.0427
MEM 4413.304688 1702668462.1428
MEM 4414.207031 1702668462.2430
MEM 4414.207031 1702668462.3431
MEM 4415.000000 1702668462.4432
MEM 4415.339844 1702668462.5434
MEM 4415.593750 1702668462.6435
MEM 4415.828125 1702668462.7436
MEM 4416.425781 1702668462.8438
MEM 4416.679688 1702668462.9439
MEM 4417.281250 1702668463.0441
MEM 4417.628906 1702668463.1442
MEM 4417.882812 1702668463.2443
MEM 4418.746094 1702668463.3445
MEM 4418.746094 1702668463.4446
MEM 4418.707031 1702668463.5448
MEM 4419.160156 1702668463.6450
MEM 4419.417969 1702668463.7452
MEM 4419.675781 1702668463.8454
MEM 4419.917969 1702668463.9457
MEM 4420.347656 1702668464.0459
MEM 4421.378906 1702668464.1461
MEM 4423.007812 1702668464.2463
MEM 4423.246094 1702668464.3465
MEM 4423.523438 1702668464.4467
MEM 4423.789062 1702668464.5469
MEM 4424.003906 1702668464.6471
MEM 4425.289062 1702668464.7473
MEM 4426.835938 1702668464.8474
MEM 4427.214844 1702668464.9475
MEM 4427.500000 1702668465.0477
MEM 4427.773438 1702668465.1478
MEM 4428.035156 1702668465.2479
MEM 4429.277344 1702668465.3480
MEM 4430.824219 1702668465.4482
MEM 4431.218750 1702668465.5483
MEM 4431.496094 1702668465.6484
MEM 4431.753906 1702668465.7485
MEM 4432.039062 1702668465.8486
MEM 4433.070312 1702668465.9488
MEM 4434.875000 1702668466.0489
MEM 4435.265625 1702668466.1490
MEM 4435.582031 1702668466.2492
MEM 4435.933594 1702668466.3493
MEM 4436.324219 1702668466.4494
MEM 4437.660156 1702668466.5496
MEM 4439.722656 1702668466.6497
MEM 4439.839844 1702668466.7498
MEM 4440.136719 1702668466.8500
MEM 4440.429688 1702668466.9501
MEM 4440.730469 1702668467.0502
MEM 4441.812500 1702668467.1504
MEM 4443.617188 1702668467.2505
MEM 4444.246094 1702668467.3506
MEM 4444.796875 1702668467.4507
MEM 4445.609375 1702668467.5509
MEM 4446.437500 1702668467.6510
MEM 4446.957031 1702668467.7511
MEM 4447.757812 1702668467.8512
MEM 4448.617188 1702668467.9514
MEM 4449.140625 1702668468.0515
MEM 4449.933594 1702668468.1517
MEM 4450.781250 1702668468.2518
MEM 4451.292969 1702668468.3520
MEM 4452.117188 1702668468.4522
MEM 4452.960938 1702668468.5525
MEM 4453.468750 1702668468.6527
MEM 4453.824219 1702668468.7528
MEM 4454.335938 1702668468.8530
MEM 4454.558594 1702668468.9532
MEM 4457.207031 1702668469.0534
MEM 4457.265625 1702668469.1536
MEM 4457.750000 1702668469.2538
MEM 4458.289062 1702668469.3540
MEM 4458.800781 1702668469.4541
MEM 4459.054688 1702668469.5543
MEM 4459.863281 1702668469.6545
MEM 4460.410156 1702668469.7547
MEM 4461.292969 1702668469.8549
MEM 4461.625000 1702668469.9551
MEM 4462.144531 1702668470.0554
MEM 4462.968750 1702668470.1555
MEM 4462.976562 1702668470.2557
